asv	T.0.Dry.Soil.A	T.0.Dry.Soil.B	T.1.H218O.A	T.1.H218O.B	T.1.H218O.C	T.1.H218O.P.A	T.1.H218O.P.B	T.1.H218O.P.C	T.1.H2O.A	T.1.H2O.B	T.1.H2O.C	T.1.H2O.P.A	T.1.H2O.P.B	T.1.H2O.P.C	T.2.H218O.A	T.2.H218O.B	T.2.H218O.C	T.2.H218O.P.B	T.2.H218O.P.C	T.2.H2O.A	T.2.H2O.B	T.2.H2O.C	T.2.H2O.P.A	T.2.H2O.P.B	T.2.H2O.P.C	T.3.H218O.B	T.3.H218O.C	T.3.H218O.P.A	T.3.H218O.P.B	T.3.H218O.P.C	superkingdom	phylum	class	order	family	genus	species
86e29d5f0c77a4b39dc0b1d3401b192d	15	8	0	8	11	0	5	5	27	0	31	19	3	6	0	6	3	6	5	0	3	41	22	22	6	5	7	6	6	12	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus ruineniae
09623591834e529425b5fcecd4707af9	38	13	8	0	15	21	16	0	29	0	29	0	12	0	0	6	0	13	0	0	0	0	40	18	0	0	5	8	0	11	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces chaetifer
47ab758e5e223865ae5d0d6779207389	0	0	0	0	0	54	0	0	0	32	0	0	0	0	0	40	0	0	29	10	15	18	27	0	0	0	15	0	0	39	Eukaryota	Ascomycota	Dothideomycetes	NA	NA	Pseudoarthrographis	Pseudoarthrographis phlogis
e790be0c26dede658013b9720bf6b5e2	0	111	5	0	5	18	16	13	15	0	18	34	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	13	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Astraeaceae	Astraeus	Astraeus asiaticus
b8dd52acbc844b1ea4abacf3e190f523	0	215	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina venenata
f91080c1da78f60244be5902c00abe78	0	16	44	14	0	0	0	0	0	18	17	7	40	0	0	26	0	7	24	0	0	28	12	0	0	0	0	0	7	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola megasperma
02c0c9bf30eedac7d91812e4fc196b14	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	NA	NA	Pseudoarthrographis	Pseudoarthrographis phlogis
1b4eb0364b453c5344aed5d75ed879c1	0	0	41	0	19	0	0	0	0	0	0	120	0	0	0	20	0	0	32	0	8	19	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Zaanenomyces	Zaanenomyces moderatricis-academiae
2bfd250faec22ba9a05332e681f12ef6	0	0	18	0	0	0	0	0	0	64	0	0	0	0	24	0	18	0	0	49	0	0	0	0	56	0	0	0	27	0	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	Dothiora viticola
1f481535a0f6bc49781efc82f0e0e216	0	11	0	0	6	15	0	0	36	54	0	0	0	12	14	0	0	0	4	0	0	45	0	32	11	0	6	0	2	4	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus nylandii
4b0467ba6b59a9744edb8f9aaa153a84	11	0	0	0	0	0	6	0	23	15	11	12	4	8	0	9	0	13	4	0	9	46	21	21	14	11	0	6	7	0	Eukaryota	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Dufourea	Dufourea angustata
848f1daa5f25261a00c1d6ff99627a63	32	33	0	13	0	0	28	0	19	15	0	7	0	0	0	0	0	0	0	5	0	44	12	42	0	0	0	0	0	0	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	NA	Chalara	Chalara hyalocuspica
9e8cff448517ec3e7f9b07394796cdb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus christianopolitanus
951ef124abebf5a0e86a12df489717dc	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta gigantospora
bf349b3600b0ee6bf39b3bcb5a9e418f	0	0	35	12	56	0	72	14	0	15	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pleospora	Pleospora iqbalii
ee67c1683fbfb8991591482986350efd	6	0	4	0	3	0	0	0	0	59	130	0	0	0	0	0	0	0	0	0	0	17	0	0	10	0	0	0	3	0	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Borealophlyctidaceae	Borealophlyctis	Borealophlyctis paxensis
74cb2a550848cc8096f26add7d8a3673	7	14	18	20	0	36	0	14	12	4	0	6	0	6	17	0	25	0	0	0	3	19	7	0	9	0	8	0	0	5	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis ranzonii
e941bd1ab8893ee127037880ed64ba29	11	0	0	97	0	0	9	0	0	12	0	0	0	7	0	0	0	0	7	0	0	20	0	9	2	8	9	0	21	6	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Marquandomyces	Marquandomyces marquandii
4776254c4fb75fc5592d99f18d1563ed	0	0	0	0	60	57	0	0	0	0	7	0	22	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Clarireedia	Clarireedia paspali
adad382fa240e3bb3c14bc038a306301	0	18	0	0	0	0	0	0	7	0	5	7	4	25	9	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma nubooccultatum
8ac4c97809cce7d63e7724dbc66b6625	0	0	18	20	6	6	17	0	12	14	9	0	3	11	21	13	0	4	7	3	0	0	11	0	7	4	10	0	0	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia microsoma
9e55963c13a6f4f9cb5cdacacbf90809	17	9	0	6	4	17	4	0	9	21	8	7	7	6	12	0	0	11	0	8	0	22	13	0	0	0	0	3	0	3	Eukaryota	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium laryngis
3fa6b8d6286f9fad2022a4bbf4c1b29b	0	24	0	0	0	17	0	10	10	61	0	21	0	0	0	0	0	0	11	11	0	0	7	7	8	0	0	0	0	0	Eukaryota	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	Geoglossum geesterani
8e60f592a485182490b585132d16f4a8	0	0	0	0	7	27	4	0	24	0	9	11	8	7	7	5	0	12	6	0	0	7	11	23	5	3	0	4	6	0	Eukaryota	Ascomycota	Dothideomycetes	Monoblastiales	Monoblastiaceae	Neoheleiosa	Neoheleiosa lincangensis
b7418791055e0589b0245b4568490f8f	53	0	0	0	0	0	0	0	27	0	15	0	0	0	17	0	0	20	0	0	0	0	49	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Sorocybe	Sorocybe oblongispora
93e9cec15e41fe5421f034dd14f93daa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Barriopsis	Barriopsis iraniana
29b2310387f4d7f672d3ddad64cb7ec1	42	11	0	6	4	18	0	0	0	11	11	9	11	12	3	0	5	0	0	0	0	8	7	0	0	0	0	0	6	10	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber zambonelliae
1ba099cb23b110086a61545283f8c913	0	0	0	13	0	0	26	9	0	0	7	0	12	7	0	11	0	0	0	0	0	0	0	11	0	0	0	24	0	49	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces acuminatus
7b4f004951d615f8848d7e88d7bedaa3	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Barriopsis	Barriopsis iraniana
17bc0c303221cfc5be3313a51218a802	27	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	8	0	96	11	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma nubooccultatum
3dc13037e5b451c3d19f6344d3ee36b3	19	3	0	90	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	5	3	0	10	9	0	0	11	0	0	0	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria armeniaca
3956a56ffc27f31e93b6a973eb6c5dd2	0	0	0	0	14	12	38	0	0	0	0	0	0	0	0	8	0	4	22	0	0	16	11	0	10	13	0	2	4	10	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus baronii
479bebaa0277f9980a4543fd2f5c3f49	22	7	0	0	3	0	0	15	0	0	17	0	11	25	0	0	0	0	0	7	0	0	0	40	0	11	5	0	0	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia epipora
e6f6948f098a1fd201f0215885461097	5	14	0	3	4	0	0	6	9	9	14	10	0	14	5	5	3	0	0	7	0	0	10	6	12	0	4	18	5	0	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces acuminatus
03f6ea5f2a015c9fc480ee862500efa8	0	0	0	0	20	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	36	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora recurvata
c8db9c86af7e00a1784d7113affa8fe2	0	0	0	0	0	137	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia tsunedae
f6758e7285d33212ebab5fcbf4cff6c6	0	0	0	0	13	0	0	0	0	0	39	0	0	0	0	43	0	17	0	5	0	16	10	16	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes sanguinea
207ad4640f59792abd931ca83d0dbc76	0	0	0	0	48	0	0	0	0	0	0	28	0	0	0	0	0	0	13	0	0	69	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia xinjiangensis
26bce610cd944bff595c1d98ba4197cb	0	21	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	12	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia noackiana
4c86704c404420450f3cd51562b760f7	26	42	0	0	21	0	0	0	0	0	0	20	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Sorocybe	Sorocybe oblongispora
b841e151b4b735764bd9aa69a562cf20	9	9	5	5	5	5	0	3	8	24	24	4	2	8	5	0	0	6	0	0	0	0	10	18	0	4	0	0	0	0	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella antarctica
73f150ba27d284961c392055b660b5ea	0	0	18	0	0	0	0	0	0	0	0	29	4	0	28	15	0	0	0	0	0	0	17	0	0	0	8	30	0	5	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Retiarius	Retiarius revayae
d857d34697047e3b40b5bcffc890d6cb	0	0	0	8	14	0	0	0	17	0	43	0	0	9	0	0	6	11	8	9	0	20	0	0	8	0	0	0	0	0	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus poonsookiae
e454cdef497d00a4409ac2103fcc6619	32	21	0	0	0	29	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	11	5	11	10	0	0	0	0	0	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia gamsii
2e05386f3739815eb54367981c971859	39	36	0	0	0	0	0	0	38	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus prolifer
3d80e29e89714a3ebd1b307335fc5c16	11	0	0	6	0	0	0	0	0	0	11	0	13	0	0	0	0	3	0	3	0	18	40	17	2	0	6	0	16	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	Hyalorbilia leguminacea
1a0fff4679f58aee29e9127b89781115	14	0	0	0	0	0	0	0	22	38	0	0	0	0	0	0	0	0	0	22	25	10	4	11	0	0	0	0	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora nyingchiensis
9dd4f00ed45275bba9dcd4e8adce5b04	13	12	0	0	0	0	35	0	0	0	16	0	14	0	6	0	0	11	0	0	0	14	0	0	5	0	0	0	18	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus christianopolitanus
a99ca1a686e1b4a03996e0893a07a5d7	0	0	22	0	0	0	0	0	0	46	0	10	0	0	0	0	0	46	0	0	0	0	0	0	18	0	0	0	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	Sclerococcum tardum
ae1241d4582c9d26ac74f585b94ed617	23	10	0	0	12	0	8	0	7	0	4	0	0	0	0	0	0	20	0	0	3	11	28	6	0	0	9	0	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces lanuginosus
cbe13cdd5df6cafbb9fc828614ae9832	4	0	0	6	8	0	0	0	12	16	18	0	3	0	10	0	3	0	0	0	0	48	5	0	0	0	4	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Hodophilus	Hodophilus stramineus
13d96b2541fdac89895b2a3ac4d2c26d	0	0	0	0	0	24	16	0	0	0	0	15	0	0	0	0	0	36	0	0	0	0	34	12	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans
1ab06a780ca06eca7df927d92a7f1a56	0	0	0	18	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	31	0	0	14	0	0	0	0	0	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces chaetifer
ce759d591bab474a12420f60d124955b	0	0	117	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia halimi
8bbcc1cb1501b1637817678c53879796	0	0	0	0	0	66	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala bonariae
ee1627b890a3bbb01423442d47fcca78	0	0	0	17	23	26	17	0	13	20	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Neosorocybe	Neosorocybe pini
5966f868f112e838a22b102e0011f9d5	0	0	15	0	0	0	7	0	19	0	0	0	0	27	0	0	0	0	7	0	0	0	36	0	0	7	0	8	0	0	NA	NA	NA	NA	NA	NA	NA
9a079183cd5254bfdfa69c54d0cf3a46	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria etheridgei
144fbfa8dc61153770e5864a2bbf5f0d	26	0	0	0	3	0	5	0	0	5	9	0	5	9	0	4	0	3	11	0	0	9	0	12	5	0	16	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pseudopyrenochaetaceae	Pseudopyrenochaeta	Pseudopyrenochaeta terrestris
dbebf15487b26932e86f5ab71fd9f206	17	0	0	0	5	0	11	10	10	5	0	6	0	0	8	5	0	0	7	0	0	21	0	4	6	0	6	0	0	0	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus poonsookiae
26f379a48dd1d6896e3da89a31f91b1b	0	0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	29	0	0	14	0	0	0	0	0	0	0	0	15	0	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia amoeboidea
5a92953a8ef61829d245f89125bec86d	5	0	6	0	12	83	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia	Teunia helanensis
f550d4717a18e8f97c71c9db7ddd9ef9	0	0	0	17	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium paraherquei
5100817742975d3dd3ebe3f9aad6ec09	0	0	0	0	0	0	0	0	0	0	0	0	0	49	31	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala bonariae
e5e9a6767e9ec7777c100e9065d74dfc	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	Eukaryota	Ascomycota	Dothideomycetes	NA	NA	Pseudoarthrographis	Pseudoarthrographis phlogis
6424644bd33b834a71f4a409ee489f79	67	32	0	0	0	0	0	3	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella lammiensis
5de4fc7dc247945918aa2a7be8c27919	22	0	0	2	0	7	0	0	0	28	0	4	0	0	12	9	0	6	0	0	0	0	0	12	5	2	2	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	NA	Eriomyces	Eriomyces heveae
6119e409f23c44a82400a646164c08c8	8	7	0	0	0	0	8	0	0	30	16	0	7	0	0	10	0	0	0	0	0	0	7	0	0	0	0	14	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Sebacinales	NA	Chaetospermum	Chaetospermum chaetosporum
ea9bb6da3e71d24b40e9a2a01767a60d	0	0	0	0	0	0	53	0	0	0	24	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces	Candolleomyces eurysporus
a1b594e673458bc033515038fe498bd4	0	0	0	0	0	0	17	16	6	0	8	0	10	17	0	0	8	0	0	0	0	0	0	12	12	0	0	0	0	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella tenuifusaria
10f9b26edd4fbe73386445b4902725ae	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	0	39	11	0	0	5	10	0	7	11	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Camposporium	Camposporium septatum
9dfe7afeb6b0f78c536effe04fb09809	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	Acrophialophora levis
f294b4143557e2bf62030b040426904d	24	0	7	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella tenuifusaria
308e58ba71809279a68eec5dc1d7a193	13	0	2	0	0	0	7	3	0	10	13	4	0	0	0	6	0	9	3	0	0	13	7	5	0	0	0	0	4	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	NA	Parastenospora	Parastenospora pini
902415862d334eb53d6b928ed7af3792	0	16	0	0	12	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	0	22	0	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora cabanerensis
aea6927b3058c20b86bb86227e00009c	0	18	0	0	0	0	0	0	0	32	13	0	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0	Eukaryota	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Gonapodyaceae	Gonapodya	Gonapodya prolifera
0a8667cd493ca300e1450a299e9a92df	0	0	11	0	12	17	0	0	0	0	0	0	0	0	0	10	0	9	14	0	0	6	0	0	0	0	0	0	9	10	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora recurvata
b9359b5d25b888280f8f56001350d077	0	0	0	0	25	0	0	0	0	19	0	14	0	0	0	0	0	12	0	0	0	17	0	0	0	0	0	0	0	10	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella tenuifusaria
4e10fb1074b8760e504d650f7a4ef8ee	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus prolifer
a3286e1e85177674c7c1a89fc57ad474	12	5	0	6	0	0	0	5	27	5	0	0	8	0	0	0	0	0	0	3	3	0	9	0	6	0	4	0	0	0	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Arizonaphlyctidaceae	Arizonaphlyctis	Arizonaphlyctis lemmonensis
2fec5329f5420789e9fe9fa05a0d6d66	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	18	0	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Sorocybe	Sorocybe oblongispora
eca45a84da2f713b8ba9c1e1a621c244	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	14	8	49	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Eutiarosporella	Eutiarosporella urbis-rosarum
eef017bef6bd44bb3e5de9553e08058d	0	0	6	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	45	0	5	19	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Vandijckellaceae	Vandijckella	Vandijckella johannae
699a12009b01534774680f1de4303f73	0	0	0	0	0	0	0	2	24	0	0	0	14	0	0	0	0	0	0	0	0	0	24	0	13	0	8	0	0	0	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Borealophlyctidaceae	Borealophlyctis	Borealophlyctis paxensis
167e61af76c2d435e6110f3d15392ddc	38	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus nylandii
019d812aa553fbb3888e33358993a129	3	0	0	0	2	0	0	0	4	14	0	6	0	6	0	0	0	0	0	0	2	12	11	5	0	0	13	0	6	0	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Enterocarpus	Enterocarpus grenotii
faef2369abeb8c46996ee8316346339e	0	0	0	12	0	57	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Postiaceae	Postia	Postia crassicontexta
66c57444b8bcd518aafc561cb3579346	34	22	0	0	7	0	0	0	0	9	3	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis
75c1a1614c70407118cd447b247f6758	45	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	0	18	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Pseudocamaropycnis	Pseudocamaropycnis pini
d0d9c9e2a8595ccab2ceaa7dac1720b2	15	3	0	0	8	8	0	0	0	18	0	5	3	2	3	7	0	0	0	0	0	0	0	7	2	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria pisana
2f726f987399f808276228e17179f63e	9	0	0	4	0	5	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	5	13	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces acuminatus
dbfe52fd2caeed76d97bfd47b66ff42e	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Entomocorticium	Entomocorticium sullivanii
115833a993075a43a39af6ee3a6f9d62	0	0	0	27	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus prolifer
c8f62794e6768237fb110d905020362a	0	0	0	0	0	0	0	0	0	12	61	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella chlamydospora
116f406a084d02d114c39cc610f69e85	0	0	5	3	12	5	5	0	0	7	6	5	4	5	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	Eukaryota	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	NA	Occultifur	Occultifur externus
fe3532ad063b0901007dc050a9b7f3ef	0	7	3	0	6	0	2	6	0	5	0	5	0	0	0	3	0	0	6	0	0	10	8	0	9	3	0	4	0	0	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	Hyalorbilia oviparasitica
